Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Coral\Ing\UrbanPopgen_Plate49_1-19-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-01-19 19:34:49 PM PST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,31.30143356,30.57314682,1.029951692,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,35.55851746,35.55851746,,,,,FALSE,0.1,TRUE,3,31,,N,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,30.66574097,30.79027939,0.176122576,,,,FALSE,0.1,TRUE,3,26,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,Undetermined,38.79760742,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,31.54665375,31.20684052,0.480567127,,,,FALSE,0.1,TRUE,3,28,,N,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,32.42100525,32.14252853,0.393826902,,,,FALSE,0.1,TRUE,3,28,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,32.47572708,34.33165359,2.624676466,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,29.70841408,30.15065956,0.625429571,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,28.82928848,29.18835831,0.507800043,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,27.67461777,27.68460274,0.014120881,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,28.16749763,27.87869263,0.408433318,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,29.84486198,30.57314682,1.029951692,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,Undetermined,35.55851746,,,,,FALSE,0.1,TRUE,3,38,,N,N,Y
B3,Sample 3,A,UNKNOWN,SYBR,None,30.9148159,30.79027939,0.176122576,,,,FALSE,0.1,TRUE,3,27,,N,N,N
