Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Coral\Ing\UrbanPopgen_Plate17_7-10-23.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2023-07-10 11:50:20 AM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,BADROX,HIGHSD,NOAMP,EXPFAIL
E6,Sample 6,C,UNKNOWN,SYBR,None,31.80057144,31.80057144,,,,,FALSE,0.1,TRUE,3,29,,N,N,N,N
E7,Sample 7,C,UNKNOWN,SYBR,None,34.36142731,34.03744888,0.458174676,,,,FALSE,0.1,TRUE,3,31,,N,N,N,N
E8,Sample 8,C,UNKNOWN,SYBR,None,32.64988327,33.15654755,0.716528773,,,,FALSE,0.1,TRUE,3,29,,N,Y,N,N
E9,Sample 9,C,UNKNOWN,SYBR,None,Undetermined,33.81944275,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
E10,Sample 10,C,UNKNOWN,SYBR,None,31.86017799,32.22215652,0.511913598,,,,FALSE,0.1,TRUE,3,29,,N,Y,N,N
E11,Sample 11,C,UNKNOWN,SYBR,None,30.90128136,32.15787125,1.777087808,,,,FALSE,0.1,TRUE,3,27,,N,Y,N,N
E12,Sample 12,C,UNKNOWN,SYBR,None,33.66703033,33.66703033,,,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
F1,Sample 1,C,UNKNOWN,SYBR,None,35.58092117,35.58092117,,,,,FALSE,0.1,TRUE,3,32,,N,N,N,N
F2,Sample 2,C,UNKNOWN,SYBR,None,Undetermined,39.11014938,,,,,FALSE,0.1,TRUE,3,37,,N,N,N,Y
F3,Sample 3,C,UNKNOWN,SYBR,None,33.70452499,32.28798294,2.003293037,,,,FALSE,0.1,TRUE,3,30,,N,Y,N,N
F4,Sample 4,C,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F5,Sample 5,C,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F6,Sample 6,C,UNKNOWN,SYBR,None,Undetermined,31.80057144,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F7,Sample 7,C,UNKNOWN,SYBR,None,33.71347046,34.03744888,0.458174676,,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
F8,Sample 8,C,UNKNOWN,SYBR,None,33.66320801,33.15654755,0.716528773,,,,FALSE,0.1,TRUE,3,30,,N,Y,N,N
F9,Sample 9,C,UNKNOWN,SYBR,None,33.81944275,33.81944275,,,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
F10,Sample 10,C,UNKNOWN,SYBR,None,32.58413315,32.22215652,0.511913598,,,,FALSE,0.1,TRUE,3,29,,N,Y,N,N
F11,Sample 11,C,UNKNOWN,SYBR,None,33.41446304,32.15787125,1.777087808,,,,FALSE,0.1,TRUE,3,30,,N,Y,N,N
F12,Sample 12,C,UNKNOWN,SYBR,None,Undetermined,33.66703033,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G1,Sample 1,D,UNKNOWN,SYBR,None,21.53791428,21.86667252,0.46493572,,,,FALSE,0.1,TRUE,3,18,,Y,N,N,N
G2,Sample 2,D,UNKNOWN,SYBR,None,27.82760429,27.82037735,0.010219093,,,,FALSE,0.1,TRUE,3,24,,N,N,N,N
G3,Sample 3,D,UNKNOWN,SYBR,None,20.44865799,20.46201515,0.01888988,,,,FALSE,0.1,TRUE,3,17,,N,N,N,N
G4,Sample 4,D,UNKNOWN,SYBR,None,21.4412384,21.55607986,0.162411705,,,,FALSE,0.1,TRUE,3,18,,N,N,N,N
G5,Sample 5,D,UNKNOWN,SYBR,None,21.96829987,22.08865738,0.170209885,,,,FALSE,0.1,TRUE,3,18,,N,N,N,N
G6,Sample 6,D,UNKNOWN,SYBR,None,20.51591682,20.68519783,0.239399493,,,,FALSE,0.1,TRUE,3,17,,N,N,N,N
G7,Sample 7,D,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G8,Sample 8,D,UNKNOWN,SYBR,None,32.86814499,32.86814499,,,,,FALSE,0.1,TRUE,3,29,,N,N,N,N
G9,Sample 9,D,UNKNOWN,SYBR,None,Undetermined,33.93398285,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G10,Sample 10,D,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G11,Sample 11,D,UNKNOWN,SYBR,None,32.69278717,32.69278717,,,,,FALSE,0.1,TRUE,3,29,,N,N,N,N
G12,Sample 12,D,UNKNOWN,SYBR,None,Undetermined,34.3823967,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H1,Sample 1,D,UNKNOWN,SYBR,None,22.19543266,21.86667252,0.46493572,,,,FALSE,0.1,TRUE,3,17,,N,N,N,N
H2,Sample 2,D,UNKNOWN,SYBR,None,27.81315231,27.82037735,0.010219093,,,,FALSE,0.1,TRUE,3,24,,N,N,N,N
H3,Sample 3,D,UNKNOWN,SYBR,None,20.47537231,20.46201515,0.01888988,,,,FALSE,0.1,TRUE,3,17,,N,N,N,N
H4,Sample 4,D,UNKNOWN,SYBR,None,21.67092323,21.55607986,0.162411705,,,,FALSE,0.1,TRUE,3,18,,N,N,N,N
H5,Sample 5,D,UNKNOWN,SYBR,None,22.20901299,22.08865738,0.170209885,,,,FALSE,0.1,TRUE,3,18,,N,N,N,N
H6,Sample 6,D,UNKNOWN,SYBR,None,20.85447884,20.68519783,0.239399493,,,,FALSE,0.1,TRUE,3,17,,N,N,N,N
H7,Sample 7,D,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y,Y
H8,Sample 8,D,UNKNOWN,SYBR,None,Undetermined,32.86814499,,,,,FALSE,0.1,TRUE,3,37,,N,N,N,Y
H9,Sample 9,D,UNKNOWN,SYBR,None,33.93398285,33.93398285,,,,,FALSE,0.1,TRUE,3,30,,N,N,N,N
H10,Sample 10,D,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H11,Sample 11,D,UNKNOWN,SYBR,None,Undetermined,32.69278717,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H12,Sample 12,D,UNKNOWN,SYBR,None,34.3823967,34.3823967,,,,,FALSE,0.1,TRUE,3,31,,N,N,N,N
