Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Desktop\IngL_qPCR\UrbanPopgen_Plate69_3-25-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-03-25 15:53:38 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,28.86394119,30.1079216,1.759253979,,,,FALSE,0.1,TRUE,3,25,,Y,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,21.97577667,21.99677277,0.029691612,,,,FALSE,0.1,TRUE,3,18,,N,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,37.75946808,37.75946808,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,29.88792801,30.57445908,0.970900178,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,34.19124603,33.74961853,0.624552906,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,23.63251305,23.9462471,0.443688303,,,,FALSE,0.1,TRUE,3,20,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,33.20634842,32.23330688,1.376085877,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,25.93148804,26.27631378,0.487657249,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,25.24045372,25.45116615,0.297992378,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,21.56144524,21.65388489,0.130730763,,,,FALSE,0.1,TRUE,3,18,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,32.50297928,32.57026672,0.095158815,,,,FALSE,0.1,TRUE,3,29,,N,N,N
A12,Sample 12,A,UNKNOWN,SYBR,None,31.51723289,32.52822876,1.429765463,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,31.35190201,30.1079216,1.759253979,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,22.01776695,21.99677277,0.029691612,,,,FALSE,0.1,TRUE,3,18,,N,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,Undetermined,37.75946808,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,31.26098824,30.57445908,0.970900178,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,33.30799484,33.74961853,0.624552906,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,24.25998306,23.9462471,0.443688303,,,,FALSE,0.1,TRUE,3,20,,N,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,31.26026917,32.23330688,1.376085877,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,26.62113953,26.27631378,0.487657249,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,25.66187859,25.45116615,0.297992378,,,,FALSE,0.1,TRUE,3,22,,N,N,N
B10,Sample 10,A,UNKNOWN,SYBR,None,21.74632645,21.65388489,0.130730763,,,,FALSE,0.1,TRUE,3,18,,N,N,N
B11,Sample 11,A,UNKNOWN,SYBR,None,32.63755417,32.57026672,0.095158815,,,,FALSE,0.1,TRUE,3,29,,N,N,N
B12,Sample 12,A,UNKNOWN,SYBR,None,33.53922653,32.52822876,1.429765463,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
C1,Sample 1,B,UNKNOWN,SYBR,None,32.11024857,33.23088074,1.58481586,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
C2,Sample 2,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C3,Sample 3,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
C4,Sample 4,B,UNKNOWN,SYBR,None,Undetermined,38.61050797,,,,,FALSE,0.1,TRUE,3,36,,N,N,Y
C5,Sample 5,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C6,Sample 6,B,UNKNOWN,SYBR,None,21.59257317,21.91619301,0.457667559,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C7,Sample 7,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C8,Sample 8,B,UNKNOWN,SYBR,None,24.56079292,25.1339798,0.810609996,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
C9,Sample 9,B,UNKNOWN,SYBR,None,33.25864792,36.01368713,3.896216631,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
C10,Sample 10,B,UNKNOWN,SYBR,None,Undetermined,30.6478138,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C11,Sample 11,B,UNKNOWN,SYBR,None,38.16884232,38.59489441,0.602525949,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
