Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Coral\Ing\UrbanPopgen_Plate24_7-11-23.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2023-07-11 14:43:02 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,30.61506081,29.97800064,0.900940478,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,32.74549866,32.11436462,0.892559648,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,33.57623291,32.91230774,0.938932002,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,36.60675812,34.24565887,3.339101315,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,26.64875793,26.63164139,0.024207801,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,26.39745903,26.02025795,0.533442855,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,33.17869568,32.25310516,1.308984041,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,35.8172493,36.50018692,0.965819657,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,26.7305088,26.74671364,0.022917096,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,34.75221252,35.59267044,1.18858695,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,33.3684082,31.96427155,1.985747814,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
A12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,29.34093857,29.97800064,0.900940478,,,,FALSE,0.1,TRUE,3,25,,Y,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,31.48322868,32.11436462,0.892559648,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,32.24838257,32.91230774,0.938932002,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,31.88455582,34.24565887,3.339101315,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,26.61452293,26.63164139,0.024207801,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,25.64305687,26.02025795,0.533442855,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,31.32751274,32.25310516,1.308984041,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,37.18312454,36.50018692,0.965819657,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,26.76291847,26.74671364,0.022917096,,,,FALSE,0.1,TRUE,3,23,,N,N,N
