Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Coral\Ing\UrbanPopgen_Plate20_7-10-23.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2023-07-10 16:39:53 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,Undetermined,32.42432022,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,36.69156265,34.53970337,3.043185949,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,34.52948761,35.07995605,0.778479934,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,17.57794952,17.52734375,0.071566023,,,,FALSE,0.1,TRUE,3,14,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,30.74544144,30.06689835,0.959606171,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,33.40189362,32.68631744,1.011980176,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,15,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,27.83731461,27.52077484,0.447654814,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,39.7898674,39.0125885,1.099241018,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,26.22206688,26.00416946,0.308152139,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,26.4516716,26.81537247,0.514350712,,,,FALSE,0.1,TRUE,3,23,,Y,N,N
A12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,32.42432022,32.42432022,,,,,FALSE,0.1,TRUE,3,29,,N,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,32.3878479,34.53970337,3.043185949,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,35.6304245,35.07995605,0.778479934,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,17.47673988,17.52734375,0.071566023,,,,FALSE,0.1,TRUE,3,14,,N,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,29.38835335,30.06689835,0.959606171,,,,FALSE,0.1,TRUE,3,25,,Y,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,31.97073746,32.68631744,1.011980176,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B8,Sample 8,A,UNKNOWN,SYBR,None,27.20423508,27.52077484,0.447654814,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,38.23530579,39.0125885,1.099241018,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
B10,Sample 10,A,UNKNOWN,SYBR,None,25.78627396,26.00416946,0.308152139,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B11,Sample 11,A,UNKNOWN,SYBR,None,27.17907333,26.81537247,0.514350712,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
B12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
C1,Sample 1,B,UNKNOWN,SYBR,None,22.26052094,22.09646988,0.232003227,,,,FALSE,0.1,TRUE,3,19,,N,N,N
C2,Sample 2,B,UNKNOWN,SYBR,None,21.90091705,21.94041634,0.055860423,,,,FALSE,0.1,TRUE,3,19,,N,N,N
C3,Sample 3,B,UNKNOWN,SYBR,None,21.39157295,21.28975677,0.143991172,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C4,Sample 4,B,UNKNOWN,SYBR,None,21.95664024,22.19141769,0.332026809,,,,FALSE,0.1,TRUE,3,19,,N,N,N
C5,Sample 5,B,UNKNOWN,SYBR,None,21.62577438,21.74961853,0.175140724,,,,FALSE,0.1,TRUE,3,17,,N,N,N
C6,Sample 6,B,UNKNOWN,SYBR,None,30.38562584,29.99382019,0.554098189,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
C7,Sample 7,B,UNKNOWN,SYBR,None,30.93035889,31.18068123,0.354009241,,,,FALSE,0.1,TRUE,3,26,,N,N,N
C8,Sample 8,B,UNKNOWN,SYBR,None,23.29894066,23.12015152,0.252844661,,,,FALSE,0.1,TRUE,3,19,,N,N,N
C9,Sample 9,B,UNKNOWN,SYBR,None,31.60351944,31.50271606,0.142557502,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C10,Sample 10,B,UNKNOWN,SYBR,None,Undetermined,21.44048119,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C11,Sample 11,B,UNKNOWN,SYBR,None,20.69143486,20.65675163,0.049049489,,,,FALSE,0.1,TRUE,3,16,,N,N,N
C12,,B,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
D1,Sample 1,B,UNKNOWN,SYBR,None,21.93241882,22.09646988,0.232003227,,,,FALSE,0.1,TRUE,3,19,,N,N,N
D2,Sample 2,B,UNKNOWN,SYBR,None,21.97991562,21.94041634,0.055860423,,,,FALSE,0.1,TRUE,3,19,,N,N,N
D3,Sample 3,B,UNKNOWN,SYBR,None,21.18793869,21.28975677,0.143991172,,,,FALSE,0.1,TRUE,3,18,,N,N,N
D4,Sample 4,B,UNKNOWN,SYBR,None,22.42619705,22.19141769,0.332026809,,,,FALSE,0.1,TRUE,3,19,,N,N,N
D5,Sample 5,B,UNKNOWN,SYBR,None,21.87346077,21.74961853,0.175140724,,,,FALSE,0.1,TRUE,3,18,,N,N,N
D6,Sample 6,B,UNKNOWN,SYBR,None,29.60201263,29.99382019,0.554098189,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
D7,Sample 7,B,UNKNOWN,SYBR,None,31.43100357,31.18068123,0.354009241,,,,FALSE,0.1,TRUE,3,27,,N,N,N
D8,Sample 8,B,UNKNOWN,SYBR,None,22.94136429,23.12015152,0.252844661,,,,FALSE,0.1,TRUE,3,19,,N,N,N
D9,Sample 9,B,UNKNOWN,SYBR,None,31.40191269,31.50271606,0.142557502,,,,FALSE,0.1,TRUE,3,27,,N,N,N
