Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Desktop\IngL_qPCR\UrbanPopgen_Plate77_3-27-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-03-27 21:49:47 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,22.90555382,22.91639709,0.015333361,,,,FALSE,0.1,TRUE,3,18,,N,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,30.42441177,29.81055069,0.868129313,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,39.77891159,39.77891159,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,36.39776993,36.35990143,0.053556845,,,,FALSE,0.1,TRUE,3,32,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,32.64218903,34.45541382,2.564287186,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,32.09028625,32.1160202,0.036395997,,,,FALSE,0.1,TRUE,3,28,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,31.8017807,32.35386658,0.780764639,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,31.68499374,31.5785675,0.150510773,,,,FALSE,0.1,TRUE,3,28,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,37.62313843,38.37240982,1.059629798,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,21.74741173,21.76396561,0.023410721,,,,FALSE,0.1,TRUE,3,18,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,30.84569931,30.91361618,0.096050307,,,,FALSE,0.1,TRUE,3,27,,N,N,N
A12,Sample 12,A,UNKNOWN,SYBR,None,21.8730278,22.04874802,0.248505905,,,,FALSE,0.1,TRUE,3,18,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,22.92723846,22.91639709,0.015333361,,,,FALSE,0.1,TRUE,3,19,,N,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,29.19669151,29.81055069,0.868129313,,,,FALSE,0.1,TRUE,3,25,,Y,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,Undetermined,39.77891159,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B4,Sample 4,A,UNKNOWN,SYBR,None,36.32202911,36.35990143,0.053556845,,,,FALSE,0.1,TRUE,3,32,,N,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,36.26863861,34.45541382,2.564287186,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,32.14175797,32.1160202,0.036395997,,,,FALSE,0.1,TRUE,3,28,,N,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,32.90594864,32.35386658,0.780764639,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
