Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Desktop\IngL_qPCR\UrbanPopgen_Plate88_4-4-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-04-04 23:14:23 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,35.18891144,35.18891144,,,,,FALSE,0.1,TRUE,3,32,,N,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,32.94848251,33.05562592,0.15152365,,,,FALSE,0.1,TRUE,3,29,,N,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,32.45858383,33.91780853,2.063652754,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,33.42873764,35.9706192,3.59476614,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,38.44829941,39.10702515,0.931581557,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,37.60519791,37.44487,0.226737902,,,,FALSE,0.1,TRUE,3,34,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,35.6046257,34.68165588,1.305273771,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,30.94545746,30.8262558,0.168576598,,,,FALSE,0.1,TRUE,3,27,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,31.28891945,31.28891945,,,,,FALSE,0.1,TRUE,3,28,,N,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,39.17834854,38.00514603,1.659158945,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,35.614151,36.75920105,1.619345307,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
A12,Sample 12,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,Undetermined,35.18891144,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
