Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Coral\Ing\UrbanPopgen_Plate28_7-13-23.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2023-07-13 13:41:43 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,26.37651634,26.11787033,0.36577934,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,26.87117767,26.89294815,0.030789454,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,27.96359062,28.13265991,0.239101425,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,37.37578964,37.28774261,0.124514602,,,,FALSE,0.1,TRUE,3,33,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,30.53749847,30.53749847,,,,,FALSE,0.1,TRUE,3,26,,N,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,26.91054153,26.63327789,0.392108649,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,Undetermined,32.75156021,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,28.00295067,28.33594704,0.470927984,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,35.76977921,35.76977921,,,,,FALSE,0.1,TRUE,3,32,,N,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,31.34276581,31.46178055,0.16831091,,,,FALSE,0.1,TRUE,3,27,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,26.34798813,26.35075569,0.003913925,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,25.85922623,26.11787033,0.36577934,,,,FALSE,0.1,TRUE,3,22,,N,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,26.91472054,26.89294815,0.030789454,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,28.30173111,28.13265991,0.239101425,,,,FALSE,0.1,TRUE,3,24,,N,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,37.1996994,37.28774261,0.124514602,,,,FALSE,0.1,TRUE,3,33,,N,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,Undetermined,30.53749847,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B6,Sample 6,A,UNKNOWN,SYBR,None,26.35601616,26.63327789,0.392108649,,,,FALSE,0.1,TRUE,3,22,,N,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,32.75156021,32.75156021,,,,,FALSE,0.1,TRUE,3,29,,N,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,28.66894341,28.33594704,0.470927984,,,,FALSE,0.1,TRUE,3,25,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,Undetermined,35.76977921,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
B10,Sample 10,A,UNKNOWN,SYBR,None,31.58079338,31.46178055,0.16831091,,,,FALSE,0.1,TRUE,3,28,,N,N,N
B11,Sample 11,A,UNKNOWN,SYBR,None,26.35352325,26.35075569,0.003913925,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
C1,Sample 1,B,UNKNOWN,SYBR,None,25.69354057,25.53516769,0.223973081,,,,FALSE,0.1,TRUE,3,22,,N,N,N
C2,Sample 2,B,UNKNOWN,SYBR,None,27.95786667,27.77803421,0.254320145,,,,FALSE,0.1,TRUE,3,24,,N,N,N
C3,Sample 3,B,UNKNOWN,SYBR,None,22.6690979,22.77033424,0.143169805,,,,FALSE,0.1,TRUE,3,19,,N,N,N
C4,Sample 4,B,UNKNOWN,SYBR,None,21.85363579,21.77204895,0.115381211,,,,FALSE,0.1,TRUE,3,17,,N,N,N
C5,Sample 5,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C6,Sample 6,B,UNKNOWN,SYBR,None,33.60483551,32.81108093,1.122535825,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
C7,Sample 7,B,UNKNOWN,SYBR,None,25.94021988,26.0666008,0.178730965,,,,FALSE,0.1,TRUE,3,22,,N,N,N
C8,Sample 8,B,UNKNOWN,SYBR,None,33.49058533,33.49058533,,,,,FALSE,0.1,TRUE,3,30,,N,N,N
C9,Sample 9,B,UNKNOWN,SYBR,None,34.55667496,34.55667496,,,,,FALSE,0.1,TRUE,3,31,,N,N,N
C10,Sample 10,B,UNKNOWN,SYBR,None,21.74334335,21.73925781,0.005777827,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C11,Sample 11,B,UNKNOWN,SYBR,None,25.75628662,25.87044716,0.161447376,,,,FALSE,0.1,TRUE,3,22,,N,N,N
C12,,B,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
D1,Sample 1,B,UNKNOWN,SYBR,None,25.37679482,25.53516769,0.223973081,,,,FALSE,0.1,TRUE,3,21,,N,N,N
D2,Sample 2,B,UNKNOWN,SYBR,None,27.59820366,27.77803421,0.254320145,,,,FALSE,0.1,TRUE,3,23,,N,N,N
D3,Sample 3,B,UNKNOWN,SYBR,None,22.87157059,22.77033424,0.143169805,,,,FALSE,0.1,TRUE,3,19,,N,N,N
D4,Sample 4,B,UNKNOWN,SYBR,None,21.69046211,21.77204895,0.115381211,,,,FALSE,0.1,TRUE,3,18,,N,N,N
D5,Sample 5,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D6,Sample 6,B,UNKNOWN,SYBR,None,32.01733017,32.81108093,1.122535825,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
D7,Sample 7,B,UNKNOWN,SYBR,None,26.19298363,26.0666008,0.178730965,,,,FALSE,0.1,TRUE,3,22,,N,N,N
D8,Sample 8,B,UNKNOWN,SYBR,None,Undetermined,33.49058533,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D9,Sample 9,B,UNKNOWN,SYBR,None,Undetermined,34.55667496,,,,,FALSE,0.1,TRUE,3,38,,N,N,Y
D10,Sample 10,B,UNKNOWN,SYBR,None,21.73517227,21.73925781,0.005777827,,,,FALSE,0.1,TRUE,3,17,,N,N,N
D11,Sample 11,B,UNKNOWN,SYBR,None,25.9846077,25.87044716,0.161447376,,,,FALSE,0.1,TRUE,3,22,,N,N,N
D12,,B,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
E1,Sample 1,C,UNKNOWN,SYBR,None,37.4862709,37.4862709,,,,,FALSE,0.1,TRUE,3,33,,N,N,N
E2,Sample 2,C,UNKNOWN,SYBR,None,36.82082748,37.3962326,0.813748419,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
E3,Sample 3,C,UNKNOWN,SYBR,None,36.86658478,36.86658478,,,,,FALSE,0.1,TRUE,3,33,,N,N,N
E4,Sample 4,C,UNKNOWN,SYBR,None,35.503582,34.89864349,0.855512261,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
