Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Downloads\UrbanPopgen_Plate37_1-11-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-01-11 18:44:31 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A9,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
A9,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,24.80906868,24.89353561,0.119454287,,,,FALSE,0.1,TRUE,3,21,,N,Y,Y
A10,,A,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
A11,,B,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
A12,,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
A12,,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 2,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B2,Sample 2,B,UNKNOWN,FAM,NFQ-MGB,30.66278648,30.82751083,0.232954055,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B3,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B3,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B4,Sample 2,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B5,Sample 2,B,UNKNOWN,FAM,NFQ-MGB,30.99223328,30.82751083,0.232954055,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B6,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B6,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B7,Sample 3,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
B8,Sample 3,B,UNKNOWN,FAM,NFQ-MGB,37.71896362,37.71896362,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
B9,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.72887802,,,,,FALSE,0.1,TRUE,3,39,,Y,Y,Y
B9,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,26.00350761,25.57321548,0.608524978,,,,FALSE,0.1,TRUE,3,22,,Y,Y,Y
B10,Sample 3,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B11,Sample 3,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.71896362,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B12,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,37.72887802,37.72887802,,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
B12,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,25.14292336,25.57321548,0.608524978,,,,FALSE,0.1,TRUE,3,20,,Y,N,N
C1,Sample 4,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
C2,Sample 4,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C3,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,36.5040741,36.87976837,0.531311929,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
C3,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,23.71921158,23.92020416,0.284245104,,,,FALSE,0.1,TRUE,3,20,,Y,N,N
C4,Sample 4,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C5,Sample 4,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C6,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,37.25546265,36.87976837,0.531311929,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
C6,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,24.12119484,23.92020416,0.284245104,,,,FALSE,0.1,TRUE,3,20,,Y,N,N
C7,Sample 5,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
C8,Sample 5,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C9,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,36.51961899,36.51961899,,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
C9,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,24.68863869,25.36585617,0.957731485,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
C10,Sample 5,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C11,Sample 5,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C12,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,36.51961899,,,,,FALSE,0.1,TRUE,3,39,,Y,Y,Y
C12,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,26.04307556,25.36585617,0.957731485,,,,FALSE,0.1,TRUE,3,21,,Y,Y,Y
D1,Sample 6,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
