Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Coral\Ing\UrbanPopgen_Plate59_1-24-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-01-24 18:24:05 PM PST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,20.62790871,19.92739677,0.990673482,,,,FALSE,0.1,TRUE,3,16,,Y,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,20.42241669,20.16226196,0.36791569,,,,FALSE,0.1,TRUE,3,16,,N,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,27.7144165,27.7562809,0.059205197,,,,FALSE,0.1,TRUE,3,24,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,29.87653542,29.36027527,0.730102122,,,,FALSE,0.1,TRUE,3,25,,Y,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,25.3960495,25.06654358,0.465993077,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,26.77532578,26.66462898,0.156548902,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,25.52510071,25.26208496,0.371961772,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,24.64811134,25.14947701,0.709038138,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,26.32484627,26.46769524,0.202018946,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,25.46410561,25.35462189,0.154832006,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,23.90996361,24.02906227,0.168430939,,,,FALSE,0.1,TRUE,3,19,,N,N,N
A12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,19.22688484,19.92739677,0.990673482,,,,FALSE,0.1,TRUE,3,17,,Y,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,19.90210533,20.16226196,0.36791569,,,,FALSE,0.1,TRUE,3,16,,N,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,27.79814529,27.7562809,0.059205197,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,28.84401512,29.36027527,0.730102122,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,24.73703575,25.06654358,0.465993077,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,26.55393219,26.66462898,0.156548902,,,,FALSE,0.1,TRUE,3,22,,N,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,24.99906731,25.26208496,0.371961772,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,25.65084267,25.14947701,0.709038138,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,26.6105442,26.46769524,0.202018946,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B10,Sample 10,A,UNKNOWN,SYBR,None,25.24514008,25.35462189,0.154832006,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B11,Sample 11,A,UNKNOWN,SYBR,None,24.14816093,24.02906227,0.168430939,,,,FALSE,0.1,TRUE,3,20,,N,N,N
B12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
C1,Sample 1,B,UNKNOWN,SYBR,None,20.77280998,20.73019981,0.060259879,,,,FALSE,0.1,TRUE,3,18,,N,N,N
C2,Sample 2,B,UNKNOWN,SYBR,None,26.55948639,26.63118553,0.101397902,,,,FALSE,0.1,TRUE,3,23,,N,N,N
C3,Sample 3,B,UNKNOWN,SYBR,None,27.60905838,27.54463577,0.091108672,,,,FALSE,0.1,TRUE,3,24,,N,N,N
C4,Sample 4,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C5,Sample 5,B,UNKNOWN,SYBR,None,26.53500366,26.62333679,0.124920562,,,,FALSE,0.1,TRUE,3,23,,N,N,N
C6,Sample 6,B,UNKNOWN,SYBR,None,26.43026352,26.50134659,0.10052529,,,,FALSE,0.1,TRUE,3,22,,N,N,N
C7,Sample 7,B,UNKNOWN,SYBR,None,26.52836227,26.44714355,0.114861965,,,,FALSE,0.1,TRUE,3,21,,N,N,N
C8,Sample 8,B,UNKNOWN,SYBR,None,28.12693214,27.98249435,0.204264536,,,,FALSE,0.1,TRUE,3,24,,N,N,N
C9,Sample 9,B,UNKNOWN,SYBR,None,26.91609955,27.10765076,0.270894319,,,,FALSE,0.1,TRUE,3,22,,N,N,N
C10,Sample 10,B,UNKNOWN,SYBR,None,29.16693497,29.04593849,0.171114862,,,,FALSE,0.1,TRUE,3,25,,N,N,N
C11,Sample 11,B,UNKNOWN,SYBR,None,30.93458176,30.80622101,0.181528166,,,,FALSE,0.1,TRUE,3,27,,N,N,N
C12,,B,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
D1,Sample 1,B,UNKNOWN,SYBR,None,20.68758965,20.73019981,0.060259879,,,,FALSE,0.1,TRUE,3,18,,N,N,N
D2,Sample 2,B,UNKNOWN,SYBR,None,26.70288467,26.63118553,0.101397902,,,,FALSE,0.1,TRUE,3,23,,N,N,N
