Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Desktop\IngL_qPCR\UrbanPopgen_Plate61_3-24-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-03-24 14:50:51 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
A2,Sample 2,A,UNKNOWN,SYBR,None,30.60991096,31.92763138,1.863539457,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,32.24623489,33.02081299,1.095421553,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,21.65180206,21.78376007,0.186618149,,,,FALSE,0.1,TRUE,3,18,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,37.35080338,34.31310654,4.295951843,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,31.79537964,31.7648201,0.043216366,,,,FALSE,0.1,TRUE,3,28,,N,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,30.92978668,31.12036324,0.269515932,,,,FALSE,0.1,TRUE,3,27,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,26.62142181,26.59313774,0.03999972,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,33.2318306,33.83158875,0.848186135,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,37.37596512,37.37596512,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,32.64558411,32.19293976,0.640138447,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
A12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,38,,N,Y,Y
B2,Sample 2,A,UNKNOWN,SYBR,None,33.2453537,31.92763138,1.863539457,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,33.7953949,33.02081299,1.095421553,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,21.91571999,21.78376007,0.186618149,,,,FALSE,0.1,TRUE,3,18,,N,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,31.2754097,34.31310654,4.295951843,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,31.73426247,31.7648201,0.043216366,,,,FALSE,0.1,TRUE,3,28,,N,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,31.31093979,31.12036324,0.269515932,,,,FALSE,0.1,TRUE,3,28,,N,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,26.56485367,26.59313774,0.03999972,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,34.43134689,33.83158875,0.848186135,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
B10,Sample 10,A,UNKNOWN,SYBR,None,Undetermined,37.37596512,,,,,FALSE,0.1,TRUE,3,37,,N,N,Y
B11,Sample 11,A,UNKNOWN,SYBR,None,31.7402916,32.19293976,0.640138447,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B12,,A,NTC,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
