Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Desktop\IngL_qPCR\UrbanPopgen_Plate73_3-26-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-03-26 23:23:43 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,25.93622208,26.32044411,0.543372035,,,,FALSE,0.1,TRUE,3,22,,Y,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,34.14603043,32.8326416,1.857414961,,,,FALSE,0.1,TRUE,3,30,,Y,N,N
A3,Sample 3,A,UNKNOWN,SYBR,None,28.89458656,30.56039429,2.355809212,,,,FALSE,0.1,TRUE,3,25,,Y,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,24.431036,24.46133041,0.042841427,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,32.90632248,32.62817764,0.393356204,,,,FALSE,0.1,TRUE,3,29,,N,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,23.15553665,23.8240509,0.945421934,,,,FALSE,0.1,TRUE,3,19,,Y,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,26.61478424,26.29919052,0.446315557,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,30.32665443,30.09202957,0.33180967,,,,FALSE,0.1,TRUE,3,27,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,27.39095116,27.9825058,0.836584568,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
A10,Sample 10,A,UNKNOWN,SYBR,None,27.75357056,28.86978149,1.578559279,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,29.37248421,31.56584549,3.101879835,,,,FALSE,0.1,TRUE,3,26,,Y,N,N
A12,Sample 12,A,UNKNOWN,SYBR,None,23.42213249,23.97076797,0.775886416,,,,FALSE,0.1,TRUE,3,20,,Y,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,26.70466614,26.32044411,0.543372035,,,,FALSE,0.1,TRUE,3,22,,Y,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,31.51924896,32.8326416,1.857414961,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B3,Sample 3,A,UNKNOWN,SYBR,None,32.22620392,30.56039429,2.355809212,,,,FALSE,0.1,TRUE,3,28,,Y,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,24.49162292,24.46133041,0.042841427,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,32.35003281,32.62817764,0.393356204,,,,FALSE,0.1,TRUE,3,28,,N,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,24.49256516,23.8240509,0.945421934,,,,FALSE,0.1,TRUE,3,20,,Y,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,25.98359871,26.29919052,0.446315557,,,,FALSE,0.1,TRUE,3,22,,N,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,29.85740471,30.09202957,0.33180967,,,,FALSE,0.1,TRUE,3,26,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,28.57406044,27.9825058,0.836584568,,,,FALSE,0.1,TRUE,3,24,,Y,N,N
