Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Desktop\IngL_qPCR\UrbanPopgen_Plate64_3-24-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-03-24 20:12:02 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,Sample 1,A,UNKNOWN,SYBR,None,23.6764679,23.53553391,0.199309409,,,,FALSE,0.1,TRUE,3,20,,N,N,N
A2,Sample 2,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
A3,Sample 3,A,UNKNOWN,SYBR,None,26.27609634,26.35854912,0.116605833,,,,FALSE,0.1,TRUE,3,22,,N,N,N
A4,Sample 4,A,UNKNOWN,SYBR,None,24.2473259,24.38281822,0.19161509,,,,FALSE,0.1,TRUE,3,20,,N,N,N
A5,Sample 5,A,UNKNOWN,SYBR,None,24.6248951,25.22660065,0.850941479,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
A6,Sample 6,A,UNKNOWN,SYBR,None,31.1511898,31.95804596,1.141065598,,,,FALSE,0.1,TRUE,3,27,,Y,N,N
A7,Sample 7,A,UNKNOWN,SYBR,None,22.45425034,22.46051025,0.008851512,,,,FALSE,0.1,TRUE,3,19,,N,N,N
A8,Sample 8,A,UNKNOWN,SYBR,None,24.87018394,24.76453209,0.149414286,,,,FALSE,0.1,TRUE,3,21,,N,N,N
A9,Sample 9,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
A10,Sample 10,A,UNKNOWN,SYBR,None,27.0152092,26.79016876,0.318255246,,,,FALSE,0.1,TRUE,3,23,,N,N,N
A11,Sample 11,A,UNKNOWN,SYBR,None,23.98964119,23.87312508,0.164778665,,,,FALSE,0.1,TRUE,3,20,,N,N,N
A12,Sample 12,A,UNKNOWN,SYBR,None,25.58912849,25.1413269,0.633288443,,,,FALSE,0.1,TRUE,3,22,,Y,N,N
B1,Sample 1,A,UNKNOWN,SYBR,None,23.39460182,23.53553391,0.199309409,,,,FALSE,0.1,TRUE,3,20,,N,N,N
B2,Sample 2,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
B3,Sample 3,A,UNKNOWN,SYBR,None,26.44100189,26.35854912,0.116605833,,,,FALSE,0.1,TRUE,3,22,,N,N,N
B4,Sample 4,A,UNKNOWN,SYBR,None,24.51831055,24.38281822,0.19161509,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B5,Sample 5,A,UNKNOWN,SYBR,None,25.82830811,25.22660065,0.850941479,,,,FALSE,0.1,TRUE,3,22,,Y,N,N
B6,Sample 6,A,UNKNOWN,SYBR,None,32.76490021,31.95804596,1.141065598,,,,FALSE,0.1,TRUE,3,29,,Y,N,N
B7,Sample 7,A,UNKNOWN,SYBR,None,22.46676826,22.46051025,0.008851512,,,,FALSE,0.1,TRUE,3,19,,N,N,N
B8,Sample 8,A,UNKNOWN,SYBR,None,24.65888023,24.76453209,0.149414286,,,,FALSE,0.1,TRUE,3,21,,N,N,N
B9,Sample 9,A,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
B10,Sample 10,A,UNKNOWN,SYBR,None,26.56512833,26.79016876,0.318255246,,,,FALSE,0.1,TRUE,3,23,,N,N,N
B11,Sample 11,A,UNKNOWN,SYBR,None,23.75660896,23.87312508,0.164778665,,,,FALSE,0.1,TRUE,3,20,,N,N,N
B12,Sample 12,A,UNKNOWN,SYBR,None,24.69352341,25.1413269,0.633288443,,,,FALSE,0.1,TRUE,3,21,,Y,N,N
C1,Sample 1,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C2,Sample 2,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,Y
C3,Sample 3,B,UNKNOWN,SYBR,None,27.15493774,26.87396622,0.397353739,,,,FALSE,0.1,TRUE,3,23,,N,N,N
C4,Sample 4,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
C5,Sample 5,B,UNKNOWN,SYBR,None,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
