fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PSTR_urban_235.trim.un.bt2.bam,urban_235,Miami urban,Belle Isle,25.789085,-80.147745,2.3,0.7,Pstr,,SAL,4/4/23
PSTR_urban_238.trim.un.bt2.bam,urban_238,Miami urban,Belle Isle,25.789085,-80.147745,3.6,1.1,Pstr,,SAL,4/4/23
PSTR_urban_239.trim.un.bt2.bam,urban_239,Miami urban,Belle Isle,25.789085,-80.147745,3.6,1.1,Pstr,,SAL,4/4/23
PSTR_urban_241.trim.un.bt2.bam,urban_241,Miami urban,Belle Isle,25.789085,-80.147745,3.6,1.1,Pstr,,SAL,4/4/23
PSTR_urban_244.trim.un.bt2.bam,urban_244,Miami urban,Belle Isle,25.789085,-80.147745,2.6,0.8,Pstr,,SAL,4/4/23
PSTR_urban_286.trim.un.bt2.bam,urban_286,Broward reef,BC1,26.14758,-80.0961,28,8.5,Pstr,,SAL,5/10/23
PSTR_urban_293.trim.un.bt2.bam,urban_293,Broward reef,T328,26.17615,-80.09386,18,5.5,Pstr,,SAL,5/10/23
PSTR_urban_296.trim.un.bt2.bam,urban_296,Broward reef,T328,26.17615,-80.09386,17,5.2,Pstr,,SAL,5/10/23
PSTR_urban_298.trim.un.bt2.bam,urban_298,Broward reef,T328,26.17615,-80.09386,17,5.2,Pstr,,SAL,5/10/23
PSTR_urban_301.trim.un.bt2.bam,urban_301,Broward reef,FTL4,26.1368,-80.0974,19,5.8,Pstr,,SAL,5/10/23
PSTR_urban_302.trim.un.bt2.bam,urban_302,Broward reef,FTL4,26.1368,-80.0974,21,6.4,Pstr,,SAL,5/10/23
PSTR_urban_384.trim.un.bt2.bam,urban_384,Miami urban,MacArthur North,25.77293,-80.15263,4,1.2,Pstr,,SAL,1/11/24
PSTR_urban_388.trim.un.bt2.bam,urban_388,North Miami reef,Pillars,25.86203,-80.09978,32,9.8,Pstr,,SAL,1/19/24
PSTR_urban_398.trim.un.bt2.bam,urban_398,Miami urban,Seaquarium,25.73276,-80.16708,1,0.3,Pstr,,SAL,1/25/24
PSTR_urban_400.trim.un.bt2.bam,urban_400,Miami urban,Seaquarium,25.73276,-80.16708,6,1.8,Pstr,,SAL,1/25/24
PSTR_urban_401.trim.un.bt2.bam,urban_401,Miami urban,Seaquarium,25.73276,-80.16708,4,1.2,Pstr,,SAL,1/25/24
PSTR_urban_410.trim.un.bt2.bam,urban_410,Miami urban,Seaquarium,25.73276,-80.16708,8,2.4,Pstr,,SAL,1/25/24
PSTR_urban_411.trim.un.bt2.bam,urban_411,North Miami reef,South Canyon,25.86045,-80.10842,20,6.1,Pstr,,SAL,1/19/24
PSTR_urban_416.trim.un.bt2.bam,urban_416,North Miami reef,Pillars,25.86203,-80.09978,32,9.8,Pstr,,SAL,1/19/24
PSTR_urban_417.trim.un.bt2.bam,urban_417,North Miami reef,Pillars,25.86203,-80.09978,32,9.8,Pstr,,SAL,1/19/24
PSTR_urban_419.trim.un.bt2.bam,urban_419,North Miami reef,Pillars,25.86203,-80.09978,29,8.8,Pstr,,SAL,1/19/24
PSTR_urban_421.trim.un.bt2.bam,urban_421,North Miami reef,Pillars,25.86203,-80.09978,30,9.1,Pstr,,SAL,1/19/24
PSTR_urban_422.trim.un.bt2.bam,urban_422,North Miami reef,Pillars,25.86203,-80.09978,30,9.1,Pstr,,SAL,1/19/24
PSTR_urban_425.trim.un.bt2.bam,urban_425,North Miami reef,Pillars,25.86203,-80.09978,30,9.1,Pstr,,SAL,1/19/24
PSTR_urban_426.trim.un.bt2.bam,urban_426,North Miami reef,Pillars,25.86203,-80.09978,30,9.1,Pstr,,SAL,1/19/24
PSTR_urban_435.trim.un.bt2.bam,urban_435,North Miami reef,Graceland,25.93585,-80.11089,18,5.5,Pstr,,SAL,1/19/24
